Index;Date;Hour;Nb Sat.;GPS;KmH;Kt;GPS Position;X ACC;Y ACC;Z ACC;X GYR;Y GYR;Z GYR;X Angle;Y Angle;Battery V;Battery Level;Pyro V;Temperature;Mode;Radio Event;SrcDetect;EquaDetect;Internal status;Pyro status
1254;01/06/2026;08:35:05;13;3;0.5;0.3;47.362022 4.896811;-42.37;-32.89;59.04;32.93;-34.43;0.90;1.06;1.06;3.3;16;7.0;31;0;0;0;0;896;255
1255;01/06/2026;08:35:05;13;3;0.5;0.3;47.362022 4.896811;-40.34;-31.16;64.65;35.27;-37.41;0.88;1.05;1.06;3.3;16;7.0;31;0;0;0;0;896;255
1256;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-38.37;-29.43;69.33;37.06;-41.34;0.85;1.04;1.05;3.3;16;7.0;31;0;0;0;0;896;255
1257;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-36.20;-27.46;73.83;38.07;-46.46;0.82;1.03;1.04;3.3;16;7.0;31;0;0;0;0;896;255
1258;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-33.92;-25.42;78.85;38.70;-50.46;0.79;1.03;1.03;3.3;16;7.0;31;0;0;0;0;896;255
1259;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-31.32;-23.21;84.28;39.52;-52.75;0.75;1.02;1.02;3.3;16;7.0;31;0;0;0;0;896;255
1260;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-28.61;-20.99;88.72;39.96;-55.17;0.72;1.00;1.01;3.3;16;7.0;31;0;0;0;0;896;255
1261;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-26.11;-18.90;89.49;40.22;-59.08;0.68;0.98;0.99;3.3;16;7.0;31;0;0;0;0;896;255
1262;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-23.78;-16.99;89.49;40.81;-60.88;0.64;0.97;0.98;3.3;16;7.0;31;0;0;0;0;896;255
1263;01/06/2026;08:35:05;9;3;0.5;0.3;47.362022 4.896811;-21.26;-14.96;88.64;42.88;-59.39;0.61;0.95;0.97;3.3;16;7.0;31;0;0;0;0;896;255
1264;01/06/2026;08:35:06;9;3;0.5;0.3;47.362022 4.896811;-19.00;-13.00;85.58;45.96;-60.13;0.57;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1265;01/06/2026;08:35:06;9;3;0.5;0.3;47.362022 4.896811;-16.65;-10.88;81.64;44.89;-64.67;0.48;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1266;01/06/2026;08:35:06;9;3;0.5;0.3;47.362022 4.896811;-14.51;-8.94;77.33;42.27;-67.97;0.36;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
1267;01/06/2026;08:35:06;9;3;0.5;0.3;47.362022 4.896811;-12.24;-7.01;73.80;39.58;-69.69;0.22;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
1268;01/06/2026;08:35:06;9;3;0.5;0.3;47.362022 4.896811;-10.28;-5.48;70.09;32.95;-80.04;0.13;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1269;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-8.52;-4.04;58.75;27.30;-91.87;0.09;0.87;0.88;3.3;16;7.0;31;0;0;0;0;896;255
1270;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-7.34;-2.66;42.98;28.06;-95.91;0.07;0.79;0.84;3.3;16;7.0;31;0;0;0;0;896;255
1271;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-6.35;-1.32;28.82;29.60;-84.91;0.07;0.72;0.80;3.3;16;7.0;31;0;0;0;0;896;255
1272;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-5.99;-0.44;11.96;22.67;-69.63;0.09;0.72;0.78;3.3;16;7.0;31;0;0;0;0;896;255
1273;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-6.04;0.06;-2.64;10.02;-58.31;0.09;0.82;0.80;3.3;16;7.0;31;0;0;0;0;896;255
1274;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-6.02;0.30;-2.16;3.60;-51.46;0.07;0.94;0.86;3.3;16;7.0;31;0;0;0;0;896;255
1275;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-5.79;0.53;3.50;2.25;-45.61;0.05;1.01;0.92;3.3;16;7.0;31;0;0;0;0;896;255
1276;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-5.54;0.60;4.24;-1.73;-45.02;0.06;1.03;0.97;3.3;16;7.0;31;0;0;0;0;896;255
1277;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-5.29;0.65;3.00;-2.64;-44.94;0.09;1.02;1.00;3.3;16;7.0;31;0;0;0;0;896;255
1278;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-4.98;0.51;8.72;-5.38;-34.19;0.14;1.04;1.07;3.3;16;7.0;31;0;0;0;0;896;255
1279;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-4.20;-0.23;21.34;-19.51;-10.45;0.15;1.03;1.05;3.3;16;7.0;31;0;0;0;0;896;255
1280;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-3.69;-0.68;15.74;-19.18;11.92;0.17;0.98;0.98;3.3;16;7.0;31;0;0;0;0;896;255
1281;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-3.39;-1.10;7.92;-17.09;16.82;0.18;0.94;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1282;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-3.23;-1.66;5.15;-20.81;9.62;0.20;0.88;0.91;3.3;16;7.0;31;0;0;0;0;896;255
1283;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-2.92;-2.37;6.97;-22.58;8.53;0.15;0.79;0.90;3.3;16;7.0;31;0;0;0;0;896;255
1284;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-2.51;-3.00;10.37;-22.52;14.02;0.12;0.81;0.85;3.3;16;7.0;31;0;0;0;0;896;255
1285;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-2.05;-3.61;12.10;-21.34;15.23;0.12;0.85;0.83;3.3;16;7.0;31;0;0;0;0;896;255
1286;01/06/2026;08:35:06;13;3;0.4;0.2;47.362026 4.896810;-1.60;-4.00;13.20;-17.80;8.07;0.17;0.91;0.86;3.3;16;7.0;31;0;0;0;0;896;255
1287;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-1.11;-4.21;13.98;-12.15;-5.30;0.20;0.95;0.91;3.3;16;7.0;31;0;0;0;0;896;255
1288;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-0.95;-4.13;7.99;-4.36;-22.45;0.22;0.96;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1289;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-1.21;-3.98;-2.81;0.85;-44.04;0.21;1.01;0.98;3.3;16;7.0;31;0;0;0;0;896;255
1290;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-1.54;-4.14;-8.05;-3.08;-56.41;0.26;1.12;1.08;3.3;16;7.0;31;0;0;0;0;896;255
1291;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-2.23;-4.12;-17.74;0.58;-58.53;0.28;1.13;1.10;3.3;16;7.0;31;0;0;0;0;896;255
1292;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-2.82;-3.93;-17.26;7.85;-48.19;0.34;1.16;1.11;3.3;16;7.0;31;0;0;0;0;896;255
1293;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-3.68;-3.65;-23.14;9.13;-49.97;0.30;1.16;1.10;3.3;16;7.0;31;0;0;0;0;896;255
1294;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-4.48;-3.49;-23.22;4.20;-58.03;0.27;1.06;1.10;3.3;16;7.0;31;0;0;0;0;896;255
1295;01/06/2026;08:35:06;9;3;0.4;0.2;47.362026 4.896810;-5.59;-3.63;-26.21;-5.91;-64.43;0.23;0.99;1.08;3.3;16;7.0;31;0;0;0;0;896;255
1296;01/06/2026;08:35:07;9;3;0.4;0.2;47.362026 4.896810;-6.77;-3.85;-32.37;-8.01;-55.44;0.28;0.96;0.99;3.3;16;7.0;31;0;0;0;0;896;255
1297;01/06/2026;08:35:07;9;3;0.4;0.2;47.362026 4.896810;-8.08;-3.96;-32.93;-8.98;-62.15;0.29;0.92;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1298;01/06/2026;08:35:07;9;3;0.4;0.2;47.362026 4.896810;-8.82;-4.16;-22.13;-9.46;-59.79;0.32;0.92;0.92;3.3;16;7.0;31;0;0;0;0;896;255
1299;01/06/2026;08:35:07;9;3;0.4;0.2;47.362026 4.896810;-9.24;-4.28;-14.62;-6.38;-44.56;0.28;0.91;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1300;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-9.69;-4.37;-13.30;-5.44;-35.35;0.29;0.91;0.92;3.3;16;7.0;31;0;0;0;0;896;255
1301;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-10.21;-4.38;-15.40;-4.49;-34.26;0.24;0.93;0.92;3.3;16;7.0;31;0;0;0;0;896;255
1302;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-10.83;-4.23;-17.36;-1.49;-38.09;0.19;0.95;0.92;3.3;16;7.0;31;0;0;0;0;896;255
1303;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-11.41;-3.88;-16.58;2.06;-43.89;0.16;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1304;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-11.74;-3.52;-11.51;3.24;-46.79;0.13;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1305;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-11.91;-3.13;-5.25;2.56;-50.70;0.13;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
1306;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-11.86;-2.78;0.04;3.03;-51.06;0.15;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
1307;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-11.54;-2.38;7.78;5.31;-45.43;0.19;0.99;0.99;3.3;16;7.0;31;0;0;0;0;896;255
1308;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-10.94;-1.92;16.12;8.28;-41.70;0.21;1.01;1.00;3.3;16;7.0;31;0;0;0;0;896;255
1309;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-10.05;-1.33;25.87;12.70;-42.45;0.21;1.03;1.02;3.3;16;7.0;31;0;0;0;0;896;255
1310;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-8.77;-0.58;35.95;18.11;-42.02;0.21;1.09;1.06;3.3;16;7.0;31;0;0;0;0;896;255
1311;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-7.63;0.20;36.57;22.94;-32.88;0.24;1.15;1.12;3.3;16;7.0;31;0;0;0;0;896;255
1312;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-6.51;1.09;33.40;26.74;-17.98;0.26;1.20;1.16;3.3;16;7.0;31;0;0;0;0;896;255
1313;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-5.81;1.88;25.63;25.82;-10.13;0.25;1.21;1.16;3.3;16;7.0;31;0;0;0;0;896;255
1314;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-5.55;2.64;11.07;21.27;-6.47;0.24;1.18;1.16;3.3;16;7.0;31;0;0;0;0;896;255
1315;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-5.48;3.20;4.47;18.04;-1.44;0.21;1.11;1.14;3.3;16;7.0;31;0;0;0;0;896;255
1316;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-5.54;3.70;-0.17;16.01;7.13;0.18;1.01;1.09;3.3;16;7.0;31;0;0;0;0;896;255
1317;01/06/2026;08:35:07;13;3;1.9;1.0;47.362041 4.896805;-5.76;4.04;-4.76;13.86;15.70;0.14;0.93;1.01;3.3;16;7.0;31;0;0;0;0;896;255
1318;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-6.17;4.29;-9.83;11.67;23.16;0.10;0.88;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1319;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-6.65;4.50;-13.07;10.21;27.36;0.09;0.84;0.88;3.3;16;7.0;31;0;0;0;0;896;255
1320;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-7.09;4.69;-11.51;8.78;29.39;0.10;0.81;0.84;3.3;16;7.0;31;0;0;0;0;896;255
1321;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-7.46;4.79;-9.72;8.07;33.96;0.10;0.81;0.82;3.3;16;7.0;31;0;0;0;0;896;255
1322;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-7.94;4.81;-11.26;7.15;41.23;0.10;0.82;0.82;3.3;16;7.0;31;0;0;0;0;896;255
1323;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-8.42;4.78;-12.60;6.15;46.99;0.09;0.84;0.83;3.3;16;7.0;31;0;0;0;0;896;255
1324;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-8.86;4.70;-12.19;4.03;48.36;0.10;0.86;0.84;3.3;16;7.0;31;0;0;0;0;896;255
1325;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-9.25;4.46;-10.50;-0.09;47.20;0.11;0.86;0.85;3.3;16;7.0;31;0;0;0;0;896;255
1326;01/06/2026;08:35:07;9;3;1.9;1.0;47.362041 4.896805;-9.46;4.06;-6.90;-4.69;47.65;0.10;0.86;0.86;3.3;16;7.0;31;0;0;0;0;896;255
1327;01/06/2026;08:35:08;9;3;1.9;1.0;47.362041 4.896805;-9.55;3.41;-2.75;-10.12;50.41;0.07;0.85;0.85;3.3;16;7.0;31;0;0;0;0;896;255
1328;01/06/2026;08:35:08;9;3;1.9;1.0;47.362041 4.896805;-9.52;2.69;0.67;-13.81;53.12;0.05;0.85;0.86;3.3;16;7.0;31;0;0;0;0;896;255
1329;01/06/2026;08:35:08;9;3;1.9;1.0;47.362041 4.896805;-9.48;1.91;1.63;-14.38;55.09;0.05;0.89;0.88;3.3;16;7.0;31;0;0;0;0;896;255
1330;01/06/2026;08:35:08;9;3;1.9;1.0;47.362041 4.896805;-9.36;1.17;3.12;-14.03;58.17;0.07;0.95;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1331;01/06/2026;08:35:08;9;3;1.9;1.0;47.362041 4.896805;-8.99;0.38;9.40;-14.91;63.25;0.06;1.03;0.98;3.3;16;7.0;31;0;0;0;0;896;255
1332;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-8.17;-0.54;20.60;-16.65;68.13;0.06;1.12;1.05;3.3;16;7.0;31;0;0;0;0;896;255
1333;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-7.40;-1.54;19.38;-18.01;66.83;0.08;1.18;1.12;3.3;16;7.0;31;0;0;0;0;896;255
1334;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-7.11;-2.41;8.48;-17.39;57.46;0.15;1.16;1.13;3.3;16;7.0;31;0;0;0;0;896;255
1335;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.82;-3.12;9.22;-12.09;62.12;0.26;1.10;1.12;3.3;16;7.0;31;0;0;0;0;896;255
1336;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.79;-3.74;1.49;-5.87;70.57;0.40;1.10;1.13;3.3;16;7.0;31;0;0;0;0;896;255
1337;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.95;-4.13;-6.09;-1.95;70.16;0.45;1.08;1.12;3.3;16;7.0;31;0;0;0;0;896;255
1338;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.95;-4.33;-3.41;2.49;65.44;0.41;1.05;1.07;3.3;16;7.0;31;0;0;0;0;896;255
1339;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.84;-4.40;-0.03;5.72;61.07;0.30;1.04;1.02;3.3;16;7.0;31;0;0;0;0;896;255
1340;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.77;-4.47;-1.68;8.08;62.41;0.24;0.98;0.99;3.3;16;7.0;31;0;0;0;0;896;255
1341;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-6.73;-4.49;-3.19;10.10;65.71;0.24;0.90;0.97;3.3;16;7.0;31;0;0;0;0;896;255
1342;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-6.65;-4.40;-2.03;12.69;65.20;0.24;0.85;0.92;3.3;16;7.0;31;0;0;0;0;896;255
1343;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-6.60;-4.24;-2.25;13.80;61.82;0.23;0.84;0.87;3.3;16;7.0;31;0;0;0;0;896;255
1344;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-6.55;-4.05;-2.55;12.48;54.15;0.19;0.86;0.86;3.3;16;7.0;31;0;0;0;0;896;255
1345;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-6.48;-3.91;-1.58;10.44;43.99;0.15;0.88;0.86;3.3;16;7.0;31;0;0;0;0;896;255
1346;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-6.43;-3.79;-2.21;8.01;31.45;0.12;0.89;0.88;3.3;16;7.0;31;0;0;0;0;896;255
1347;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-6.35;-3.62;-0.10;8.56;20.05;0.12;0.91;0.89;3.3;16;7.0;31;0;0;0;0;896;255
1348;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-5.88;-3.18;11.66;14.95;12.25;0.14;0.92;0.91;3.3;16;7.0;31;0;0;0;0;896;255
1349;01/06/2026;08:35:08;13;3;0.7;0.4;47.362053 4.896803;-5.01;-2.57;25.21;21.60;8.85;0.17;0.93;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1350;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-3.84;-1.76;33.80;26.47;4.65;0.19;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
1351;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-2.67;-0.81;37.17;30.79;1.03;0.18;1.03;1.00;3.3;16;7.0;31;0;0;0;0;896;255
1352;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-1.49;0.30;35.80;33.86;4.54;0.15;1.11;1.06;3.3;16;7.0;31;0;0;0;0;896;255
1353;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;-0.73;1.20;28.54;31.33;15.47;0.16;1.14;1.09;3.3;16;7.0;31;0;0;0;0;896;255
1354;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;0.17;1.92;29.06;22.66;15.30;0.18;1.16;1.12;3.3;16;7.0;31;0;0;0;0;896;255
1355;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;0.66;2.45;20.67;16.68;8.54;0.20;1.14;1.13;3.3;16;7.0;31;0;0;0;0;896;255
1356;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;0.76;2.99;7.17;15.36;16.95;0.16;1.07;1.11;3.3;16;7.0;31;0;0;0;0;896;255
1357;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;0.62;3.36;-0.10;13.34;33.00;0.13;1.01;1.07;3.3;16;7.0;31;0;0;0;0;896;255
1358;01/06/2026;08:35:08;9;3;0.7;0.4;47.362053 4.896803;0.30;3.58;-4.66;9.54;47.53;0.10;0.96;1.00;3.3;16;7.0;31;0;0;0;0;896;255
1359;01/06/2026;08:35:09;9;3;0.7;0.4;47.362053 4.896803;-0.21;3.68;-10.14;5.91;55.62;0.10;0.89;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1360;01/06/2026;08:35:09;9;3;0.7;0.4;47.362053 4.896803;-0.84;3.76;-13.16;2.93;61.32;0.10;0.83;0.88;3.3;16;7.0;31;0;0;0;0;896;255
1361;01/06/2026;08:35:09;9;3;0.7;0.4;47.362053 4.896803;-1.50;3.80;-15.36;1.78;66.36;0.10;0.80;0.84;3.3;16;7.0;31;0;0;0;0;896;255
1362;01/06/2026;08:35:09;9;3;0.7;0.4;47.362053 4.896803;-2.29;3.75;-17.76;0.17;67.85;0.11;0.79;0.82;3.3;16;7.0;31;0;0;0;0;896;255
1363;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-3.00;3.63;-18.34;-1.07;68.61;0.11;0.82;0.82;3.3;16;7.0;31;0;0;0;0;896;255
1364;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-3.66;3.45;-15.56;-1.89;70.65;0.11;0.86;0.83;3.3;16;7.0;31;0;0;0;0;896;255
1365;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-4.13;3.23;-11.94;-3.36;70.85;0.11;0.88;0.85;3.3;16;7.0;31;0;0;0;0;896;255
1366;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-4.49;2.90;-8.02;-5.38;70.27;0.11;0.89;0.87;3.3;16;7.0;31;0;0;0;0;896;255
1367;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-4.70;2.48;-4.09;-8.38;69.90;0.12;0.89;0.88;3.3;16;7.0;31;0;0;0;0;896;255
1368;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-4.85;1.97;-1.02;-11.78;65.39;0.15;0.88;0.89;3.3;16;7.0;31;0;0;0;0;896;255
1369;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-4.99;1.48;-1.34;-13.36;57.68;0.20;0.90;0.91;3.3;16;7.0;31;0;0;0;0;896;255
1370;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-5.13;0.95;-2.54;-13.30;50.34;0.23;0.95;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1371;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-5.07;0.36;1.63;-14.25;46.12;0.20;0.99;0.96;3.3;16;7.0;31;0;0;0;0;896;255
1372;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-4.89;-0.29;5.48;-17.34;41.67;0.16;1.05;1.01;3.3;16;7.0;31;0;0;0;0;896;255
1373;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-4.79;-0.93;4.07;-18.44;26.68;0.16;1.11;1.07;3.3;16;7.0;31;0;0;0;0;896;255
1374;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-4.81;-1.37;0.82;-16.11;9.96;0.17;1.12;1.10;3.3;16;7.0;31;0;0;0;0;896;255
1375;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-4.89;-1.79;-1.54;-12.44;6.00;0.18;1.12;1.10;3.3;16;7.0;31;0;0;0;0;896;255
1376;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-5.12;-2.35;-4.55;-13.50;5.71;0.20;1.10;1.09;3.3;16;7.0;31;0;0;0;0;896;255
1377;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-5.47;-2.98;-7.07;-17.02;-1.05;0.27;1.06;1.09;3.3;16;7.0;31;0;0;0;0;896;255
1378;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-5.86;-3.82;-7.88;-21.54;-8.75;0.34;1.00;1.05;3.3;16;7.0;31;0;0;0;0;896;255
1379;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-6.29;-4.64;-10.04;-23.87;-14.36;0.35;0.97;1.00;3.3;16;7.0;31;0;0;0;0;896;255
1380;01/06/2026;08:35:09;13;3;0.9;0.5;47.362061 4.896807;-6.67;-5.39;-8.22;-22.61;-18.84;0.32;0.95;0.97;3.3;16;7.0;31;0;0;0;0;896;255
1381;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-6.92;-5.99;-4.80;-20.09;-21.66;0.29;0.93;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1382;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-7.23;-6.59;-5.57;-17.69;-21.77;0.29;0.93;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1383;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-7.57;-7.11;-8.73;-14.84;-14.53;0.31;0.92;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1384;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-7.91;-7.64;-10.12;-11.94;-1.63;0.34;0.93;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1385;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-8.19;-8.04;-10.02;-8.92;8.04;0.34;0.93;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1386;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-8.45;-8.41;-9.85;-6.28;14.43;0.33;0.93;0.93;3.3;16;7.0;31;0;0;0;0;896;255
1387;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-8.67;-8.70;-9.51;-4.38;18.34;0.31;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1388;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-8.86;-8.95;-9.10;-2.45;19.73;0.30;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1389;01/06/2026;08:35:09;9;3;0.9;0.5;47.362061 4.896807;-8.96;-9.11;-6.85;-1.30;17.66;0.28;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1390;01/06/2026;08:35:10;9;3;0.9;0.5;47.362061 4.896807;-9.01;-9.19;-4.27;0.61;13.22;0.25;0.95;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1391;01/06/2026;08:35:10;9;3;0.9;0.5;47.362061 4.896807;-9.02;-9.10;-2.64;4.21;8.88;0.24;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
1392;01/06/2026;08:35:10;9;3;0.9;0.5;47.362061 4.896807;-8.97;-8.84;-0.11;8.65;2.55;0.22;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1393;01/06/2026;08:35:10;9;3;0.9;0.5;47.362061 4.896807;-8.84;-8.47;2.88;11.97;-2.69;0.22;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1394;01/06/2026;08:35:10;9;3;0.9;0.5;47.362061 4.896807;-8.65;-7.97;5.21;14.73;-7.71;0.22;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
1395;01/06/2026;08:35:10;9;3;1.0;0.5;47.362068 4.896815;-8.36;-7.39;8.79;17.51;-12.75;0.22;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
